,0
86680,-10925.0
86681,-10925.0
86682,-10925.0
86683,-10925.0
86684,-10925.0
86685,-10925.0
86686,-10925.0
86687,-10925.0
86688,-10925.0
86689,-11675.0
86690,-11675.0
86691,-11675.0
86692,-11675.0
86693,-11675.0
86694,-11675.0
86695,-11675.0
86696,-11675.0
86697,-11675.0
86698,-11675.0
86699,-11675.0
86700,-11675.0
86701,-11675.0
86702,-11675.0
86703,-11675.0
86704,-11675.0
86705,-11675.0
86706,-11675.0
86707,-11675.0
86708,-11675.0
86709,-11675.0
86710,-11675.0
86711,-11675.0
86712,-11675.0
86713,-11675.0
86714,-11675.0
86715,-11675.0
86716,-11675.0
86717,-11675.0
86718,-11675.0
86719,-18175.0
86720,-18175.0
86721,-18175.0
86722,-18175.0
86723,-18175.0
86724,-18175.0
86725,-18175.0
86726,-18175.0
86727,-18175.0
86728,-18175.0
86729,-18175.0
86730,-18175.0
86731,-18175.0
86732,-18175.0
86733,-18175.0
86734,-18175.0
86735,-18175.0
86736,-18175.0
86737,-18175.0
86738,-18175.0
86739,-18175.0
86740,-18175.0
86741,-18175.0
86742,-18175.0
86743,-18175.0
86744,-18175.0
86745,-18175.0
86746,-18175.0
86747,-18175.0
86748,-18175.0
86749,-18175.0
86750,-18175.0
86751,-18175.0
86752,-18175.0
86753,-18175.0
86754,-18175.0
86755,-18175.0
86756,-18175.0
86757,-18175.0
86758,-18175.0
86759,-18175.0
86760,-17050.0
86761,-17050.0
86762,-17050.0
86763,-17050.0
86764,-17050.0
86765,-17050.0
86766,-17050.0
86767,-17050.0
86768,-17050.0
86769,-17050.0
86770,-17050.0
86771,-17050.0
86772,-17050.0
86773,-17050.0
86774,-17050.0
86775,-17050.0
86776,-17050.0
86777,-17050.0
86778,-18300.0
86779,-17300.0
86780,-16800.0
86781,-16800.0
86782,-16800.0
86783,-16800.0
86784,-16800.0
86785,-16800.0
86786,-16675.0
86787,-16675.0
86788,-16675.0
86789,-16675.0
86790,-16675.0
86791,-16675.0
86792,-16675.0
86793,-16675.0
86794,-16675.0
86795,-16675.0
86796,-16675.0
86797,-15050.0
86798,-15050.0
86799,-15175.0
86800,-15175.0
86801,-15175.0
86802,-15175.0
86803,-14800.0
86804,-14800.0
86805,-14800.0
86806,-14800.0
86807,-14800.0
86808,-14800.0
86809,-14800.0
86810,-14800.0
86811,-14800.0
86812,-14800.0
86813,-14800.0
86814,-14800.0
86815,-14800.0
86816,-14800.0
86817,-14800.0
86818,-14800.0
86819,-14800.0
86820,-14800.0
86821,-14800.0
86822,-14800.0
86823,-14800.0
86824,-14800.0
86825,-14800.0
86826,-14800.0
86827,-14800.0
86828,-14800.0
86829,-14800.0
86830,-14800.0
86831,-14800.0
86832,-14800.0
86833,-14800.0
86834,-14800.0
86835,-14800.0
86836,-14800.0
86837,-14800.0
86838,-14800.0
86839,-14800.0
86840,-14800.0
86841,-14800.0
86842,-14800.0
86843,-14800.0
86844,-14800.0
86845,-14800.0
86846,-14800.0
86847,-15175.0
86848,-15175.0
86849,-15175.0
86850,-15175.0
86851,-15175.0
86852,-15175.0
86853,-15175.0
86854,-15175.0
86855,-15175.0
86856,-15175.0
86857,-15175.0
86858,-15175.0
86859,-15175.0
86860,-15175.0
86861,-15175.0
86862,-15175.0
86863,-15175.0
86864,-15175.0
86865,-15175.0
86866,-15175.0
86867,-15175.0
86868,-15175.0
86869,-15175.0
86870,-15175.0
86871,-15175.0
86872,-15175.0
86873,-15175.0
86874,-15175.0
86875,-13550.0
86876,-13550.0
86877,-13550.0
86878,-13550.0
86879,-13550.0
86880,-13550.0
86881,-13550.0
86882,-13550.0
86883,-13550.0
86884,-13550.0
86885,-13550.0
86886,-13550.0
86887,-13550.0
86888,-13550.0
86889,-13550.0
86890,-13550.0
86891,-13550.0
86892,-13550.0
86893,-13550.0
86894,-13550.0
86895,-13550.0
86896,-13550.0
86897,-13550.0
86898,-13550.0
86899,-13550.0
86900,-13550.0
86901,-13550.0
86902,-13550.0
86903,-13550.0
86904,-13550.0
86905,-13550.0
86906,-13550.0
86907,-13550.0
86908,-13550.0
86909,-13550.0
86910,-13550.0
86911,-13550.0
86912,-13550.0
86913,-13550.0
86914,-13550.0
86915,-13550.0
86916,-13550.0
86917,-13550.0
86918,-13550.0
86919,-13550.0
86920,-13550.0
86921,-13550.0
86922,-13550.0
86923,-13550.0
86924,-13550.0
86925,-13550.0
86926,-13550.0
86927,-13800.0
86928,-13800.0
86929,-13800.0
86930,-15175.0
86931,-15175.0
86932,-15175.0
86933,-15175.0
86934,-15175.0
86935,-15175.0
86936,-15175.0
86937,-15175.0
86938,-15175.0
86939,-15175.0
86940,-15175.0
86941,-15175.0
86942,-15175.0
86943,-15175.0
86944,-15175.0
86945,-14675.0
86946,-14675.0
86947,-14675.0
86948,-14675.0
86949,-14175.0
86950,-15425.0
86951,-15425.0
86952,-15425.0
86953,-15175.0
86954,-15175.0
86955,-15175.0
86956,-15175.0
86957,-15175.0
86958,-15175.0
86959,-15175.0
86960,-15175.0
86961,-15175.0
86962,-15175.0
86963,-15175.0
86964,-15175.0
86965,-15175.0
86966,-15175.0
86967,-15175.0
86968,-15175.0
86969,-15175.0
86970,-15175.0
86971,-15175.0
86972,-15175.0
86973,-15175.0
86974,-15175.0
86975,-15175.0
86976,-15175.0
86977,-15175.0
86978,-15175.0
86979,-15175.0
86980,-15175.0
86981,-15175.0
86982,-15175.0
86983,-15175.0
86984,-15175.0
86985,-15175.0
86986,-15175.0
86987,-15175.0
86988,-15175.0
86989,-15175.0
86990,-15175.0
86991,-15175.0
86992,-15175.0
86993,-15175.0
86994,-15175.0
86995,-15175.0
86996,-15175.0
86997,-15175.0
86998,-15175.0
86999,-15175.0
87000,-15175.0
87001,-15175.0
87002,-15175.0
87003,-15175.0
87004,-12675.0
87005,-13425.0
87006,-13425.0
87007,-13425.0
87008,-13425.0
87009,-14925.0
87010,-14925.0
87011,-14925.0
87012,-14925.0
87013,-14925.0
87014,-14925.0
87015,-15050.0
87016,-16050.0
87017,-12300.0
87018,-12300.0
87019,-12300.0
87020,-12300.0
87021,-12300.0
87022,-12300.0
87023,-12300.0
87024,-12300.0
87025,-12300.0
87026,-12300.0
87027,-13925.0
87028,-13925.0
87029,-13925.0
87030,-13925.0
87031,-9050.0
87032,-9050.0
87033,-9050.0
87034,-9050.0
87035,-12150.0
87036,-17250.0
87037,-16550.0
87038,-15950.0
87039,-15050.0
87040,-13150.0
87041,-13150.0
87042,-13150.0
87043,-13150.0
87044,-13150.0
87045,-13150.0
87046,-13150.0
87047,-13150.0
87048,-13150.0
87049,-13150.0
87050,-13150.0
87051,-9550.0
87052,-9550.0
87053,-9550.0
87054,-9550.0
87055,-9250.0
87056,-9250.0
87057,-9250.0
87058,-9250.0
87059,-9250.0
87060,-9250.0
87061,-9250.0
87062,-9250.0
87063,-9250.0
87064,-9250.0
87065,-9250.0
87066,-9250.0
87067,-9250.0
87068,-9250.0
87069,-9250.0
87070,-9250.0
87071,-9250.0
87072,-9250.0
87073,-9250.0
87074,-9250.0
87075,-9250.0
87076,-9250.0
87077,-9250.0
87078,-9250.0
87079,-9250.0
87080,-9250.0
87081,-9250.0
87082,-9250.0
87083,-9250.0
87084,-9250.0
87085,-9250.0
87086,-9250.0
87087,-9250.0
87088,-9850.0
87089,-13150.0
87090,-13350.0
87091,-12350.0
87092,-12350.0
87093,-12350.0
87094,-12350.0
87095,-12350.0
87096,-12350.0
87097,-12350.0
87098,-12350.0
87099,-12350.0
87100,-12350.0
87101,-12350.0
87102,-12350.0
87103,-12350.0
87104,-12350.0
87105,-12350.0
87106,-12350.0
87107,-12350.0
87108,-12350.0
