,0
87087,-2912.5
87088,-3512.5
87089,-6812.5
87090,-7012.5
87091,-6012.5
87092,-6012.5
87093,-6012.5
87094,-6012.5
87095,-6012.5
87096,-6012.5
87097,-6012.5
87098,-6012.5
87099,-6012.5
87100,-6012.5
87101,-6012.5
87102,-6012.5
87103,-6012.5
87104,-6012.5
87105,-6012.5
87106,-6012.5
87107,-6012.5
87108,-6012.5
87109,-6012.5
87110,-6012.5
87111,-7512.5
87112,-6137.5
87113,-8512.5
87114,-10887.5
87115,-10887.5
87116,-10887.5
87117,-10887.5
87118,-10887.5
87119,-10887.5
87120,-10887.5
87121,-10887.5
87122,-10887.5
87123,-10887.5
87124,-10887.5
87125,-10887.5
87126,-10887.5
87127,-10887.5
87128,-10887.5
87129,-10325.0
87130,-8525.0
87131,-9425.0
87132,-9650.0
87133,-9650.0
87134,-9650.0
87135,-9650.0
87136,-9650.0
87137,-9650.0
87138,-9650.0
87139,-9650.0
87140,-9650.0
87141,-9650.0
87142,-9650.0
87143,-9650.0
87144,-9650.0
87145,-9650.0
87146,-9650.0
87147,-9650.0
87148,-9650.0
87149,-9650.0
87150,-9650.0
87151,-9650.0
87152,-9650.0
87153,-9650.0
87154,-9650.0
87155,-9650.0
87156,-9650.0
87157,-9650.0
87158,-9650.0
87159,-9650.0
87160,-9650.0
87161,-9650.0
87162,-9650.0
87163,-9650.0
87164,-9650.0
87165,-9650.0
