trade_id,entry_bar,exit_bar,entry_time,exit_time,direction,size,entry_price,exit_price,hold_bars,gross_pnl,commission,slippage_cost,net_pnl,entry_signal,exit_reason
141,2644,2649,2024-06-14 13:30:00+00:00,2024-06-14 13:55:00+00:00,LONG,9,5422.0,5424.75,5,1237.5,22.5,225.0,990.0,toxic_cont,time_exit
142,2756,2759,2024-06-17 16:20:00+00:00,2024-06-17 16:35:00+00:00,LONG,9,5456.5,5461.75,3,2362.5,22.5,225.0,2115.0,toxic_cont,time_exit
143,2761,2762,2024-06-17 16:45:00+00:00,2024-06-17 16:50:00+00:00,LONG,9,5467.5,5465.5,1,-900.0,22.5,225.0,-1147.5,toxic_cont,time_exit
144,2767,2769,2024-06-17 17:15:00+00:00,2024-06-17 17:25:00+00:00,LONG,9,5474.5,5472.75,2,-787.5,22.5,225.0,-1035.0,toxic_cont,time_exit
145,2770,2772,2024-06-17 17:30:00+00:00,2024-06-17 17:40:00+00:00,LONG,9,5479.0,5478.75,2,-112.5,22.5,225.0,-360.0,toxic_cont,time_exit
146,2776,2779,2024-06-17 18:00:00+00:00,2024-06-17 18:15:00+00:00,LONG,9,5488.25,5485.5,3,-1237.5,22.5,225.0,-1485.0,toxic_cont,time_exit
147,2798,2800,2024-06-17 19:50:00+00:00,2024-06-18 13:30:00+00:00,SHORT,9,5480.25,5486.25,2,-2700.0,22.5,225.0,-2947.5,toxic_rev,time_exit
148,2846,2847,2024-06-18 17:20:00+00:00,2024-06-18 17:25:00+00:00,LONG,10,5488.0,5488.0,1,0.0,25.0,250.0,-275.0,toxic_cont,time_exit
149,2851,2853,2024-06-18 17:45:00+00:00,2024-06-18 17:55:00+00:00,LONG,10,5492.75,5488.5,2,-2125.0,25.0,250.0,-2400.0,toxic_cont,time_exit
150,2854,2855,2024-06-18 18:00:00+00:00,2024-06-18 18:05:00+00:00,SHORT,10,5482.75,5486.5,1,-1875.0,25.0,250.0,-2150.0,toxic_rev,time_exit
